"ID","exercise_name","image_url","level","reps","gender","body_part","equipment"
"[382929,630581848]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581849]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Novice","< 1","Male","Chest","Body Weight"
"[382929,630581850]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Intermediate","11","Male","Chest","Body Weight"
"[382929,630581851]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Advanced","29","Male","Chest","Body Weight"
"[382929,630581852]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Elite","49","Male","Chest","Body Weight"
"[382929,630581853]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581854]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581855]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Intermediate","9","Female","Chest","Body Weight"
"[382929,630581856]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Advanced","34","Female","Chest","Body Weight"
"[382929,630581857]","One Arm Push Ups","https://static.strengthlevel.com/images/silhouettes/one-arm-push-ups-256x256.png","Elite","65","Female","Chest","Body Weight"
"[382929,630581858]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581859]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Novice","8","Male","Chest","Body Weight"
"[382929,630581860]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Intermediate","24","Male","Chest","Body Weight"
"[382929,630581861]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Advanced","43","Male","Chest","Body Weight"
"[382929,630581862]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Elite","64","Male","Chest","Body Weight"
"[382929,630581863]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581864]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581865]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Intermediate","13","Female","Chest","Body Weight"
"[382929,630581866]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Advanced","36","Female","Chest","Body Weight"
"[382929,630581867]","Diamond Push Ups","https://static.strengthlevel.com/images/silhouettes/diamond-push-ups-256x256.png","Elite","62","Female","Chest","Body Weight"
"[382929,630581868]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581869]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Novice","10","Male","Chest","Body Weight"
"[382929,630581870]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Intermediate","28","Male","Chest","Body Weight"
"[382929,630581871]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Advanced","50","Male","Chest","Body Weight"
"[382929,630581872]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Elite","74","Male","Chest","Body Weight"
"[382929,630581873]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581874]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581875]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Intermediate","16","Female","Chest","Body Weight"
"[382929,630581876]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Advanced","39","Female","Chest","Body Weight"
"[382929,630581877]","Decline Push Up","https://static.strengthlevel.com/images/silhouettes/decline-push-up-256x256.png","Elite","65","Female","Chest","Body Weight"
"[382929,630581878]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581879]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Novice","10","Male","Chest","Body Weight"
"[382929,630581880]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Intermediate","31","Male","Chest","Body Weight"
"[382929,630581881]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Advanced","57","Male","Chest","Body Weight"
"[382929,630581882]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Elite","86","Male","Chest","Body Weight"
"[382929,630581883]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581884]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581885]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Intermediate","16","Female","Chest","Body Weight"
"[382929,630581886]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Advanced","39","Female","Chest","Body Weight"
"[382929,630581887]","Close Grip Push Up","https://static.strengthlevel.com/images/silhouettes/close-grip-push-up-256x256.png","Elite","65","Female","Chest","Body Weight"
"[382929,630581888]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581889]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Novice","7","Male","Chest","Body Weight"
"[382929,630581890]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Intermediate","34","Male","Chest","Body Weight"
"[382929,630581891]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Advanced","68","Male","Chest","Body Weight"
"[382929,630581892]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Elite","109","Male","Chest","Body Weight"
"[382929,630581893]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581894]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581895]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Intermediate","16","Female","Chest","Body Weight"
"[382929,630581896]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Advanced","39","Female","Chest","Body Weight"
"[382929,630581897]","Incline Push Up","https://static.strengthlevel.com/images/silhouettes/incline-push-up-256x256.png","Elite","65","Female","Chest","Body Weight"
"[382929,630581898]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Beginner","< 1","Male","Chest","Body Weight"
"[382929,630581899]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Novice","7","Male","Chest","Body Weight"
"[382929,630581900]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Intermediate","25","Male","Chest","Body Weight"
"[382929,630581901]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Advanced","47","Male","Chest","Body Weight"
"[382929,630581902]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Elite","72","Male","Chest","Body Weight"
"[382929,630581903]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Beginner","< 1","Female","Chest","Body Weight"
"[382929,630581904]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Novice","< 1","Female","Chest","Body Weight"
"[382929,630581905]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Intermediate","13","Female","Chest","Body Weight"
"[382929,630581906]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Advanced","31","Female","Chest","Body Weight"
"[382929,630581907]","Archer Push Ups","https://static.strengthlevel.com/images/silhouettes/archer-push-ups-256x256.png","Elite","52","Female","Chest","Body Weight"
"[382929,630581908]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Beginner","0.20x","Male","Chest","Dumbbell"
"[382929,630581910]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Novice","0.35x","Male","Chest","Dumbbell"
"[382929,630581912]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Intermediate","0.50x","Male","Chest","Dumbbell"
"[382929,630581913]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Advanced","0.75x","Male","Chest","Dumbbell"
"[382929,630581914]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Elite","1.00x","Male","Chest","Dumbbell"
"[382929,630581915]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Beginner","0.10x","Female","Chest","Dumbbell"
"[382929,630581916]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Novice","0.20x","Female","Chest","Dumbbell"
"[382929,630581917]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Intermediate","0.30x","Female","Chest","Dumbbell"
"[382929,630581918]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Advanced","0.50x","Female","Chest","Dumbbell"
"[382929,630581919]","Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/dumbbell-bench-press-256x256.png","Elite","0.70x","Female","Chest","Dumbbell"
"[382929,630581920]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Beginner","0.25x","Male","Chest","Dumbbell"
"[382929,630581921]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Novice","0.35x","Male","Chest","Dumbbell"
"[382929,630581922]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Intermediate","0.50x","Male","Chest","Dumbbell"
"[382929,630581923]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Advanced","0.65x","Male","Chest","Dumbbell"
"[382929,630581924]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Elite","0.85x","Male","Chest","Dumbbell"
"[382929,630581925]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Beginner","0.10x","Female","Chest","Dumbbell"
"[382929,630581926]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Novice","0.20x","Female","Chest","Dumbbell"
"[382929,630581927]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Intermediate","0.30x","Female","Chest","Dumbbell"
"[382929,630581928]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Advanced","0.45x","Female","Chest","Dumbbell"
"[382929,630581929]","Incline Dumbbell Bench Press","https://static.strengthlevel.com/images/silhouettes/incline-dumbbell-bench-press-256x256.png","Elite","0.60x","Female","Chest","Dumbbell"
"[382929,630581930]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Beginner","0.10x","Male","Chest","Dumbbell"
"[382929,630581931]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Novice","0.15x","Male","Chest","Dumbbell"
"[382929,630581932]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Intermediate","0.30x","Male","Chest","Dumbbell"
"[382929,630581933]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Advanced","0.50x","Male","Chest","Dumbbell"
"[382929,630581934]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Elite","0.70x","Male","Chest","Dumbbell"
"[382929,630581935]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Beginner","0.05x","Female","Chest","Dumbbell"
"[382929,630581936]","Dumbbell Fly","https://static.strengthlevel.com/images/silhouettes/dumbbell-fly-256x256.png","Novice","0.10x","Female","Chest","Dumbbell"
